"","Zip","Median","Pop","city","state","latitude","longitude"
"406","02421",126827.0604,"16360","Lexington","MA",42.439295,-71.23553
"407","02445",105026.7247,"21282","Brookline","MA",42.324397,-71.13933
"408","02446",67338.2449,"24351","Brookline","MA",42.344747,-71.12141
"409","02451",78674.6831,"17553","Waltham","MA",42.393029,-71.24771
"410","02452",67088.122,"12642","Waltham","MA",42.392496,-71.22153
"411","02453",59067.1416,"29043","Waltham","MA",42.370446,-71.23563
"412","02457",179792,"551","Babson Park","MA",42.180048,-71.08923
"413","02458",90740.2383,"12603","Newton","MA",42.354727,-71.18809
"414","02459",128598.1374,"18940","Newton Center","MA",42.321197,-71.193
"415","02460",107494.6391,"8772","Newtonville","MA",42.352996,-71.20907
"416","02461",110373.3533,"6599","Newton Highlands","MA",42.31883,-71.20822
"417","02462",134119.3984,"1679","Newton Lower Falls","MA",42.331646,-71.25761
"418","02464",81143.1426,"2958","Newton Upper Falls","MA",42.311997,-71.22046
"419","02465",110531.0514,"11789","West Newton","MA",42.351046,-71.22677
"420","02466",115115.7805,"7010","Auburndale","MA",42.345833,-71.24735
"421","02467",130044.3463,"15408","Chestnut Hill","MA",42.321997,-71.17314
"422","02468",166454.4604,"5429","Waban","MA",42.325247,-71.2319
"423","02472",74968.4829,"32913","Watertown","MA",42.371296,-71.18196
"424","02474",82845.2407,"25806","Arlington","MA",42.419496,-71.15635
"425","02476",83975.228,"16533","Arlington","MA",42.416745,-71.17761
"426","02478",95268.7902,"24296","Belmont","MA",42.391546,-71.17471
"427","02481",173680.5234,"14503","Wellesley Hills","MA",42.313329,-71.27649
"428","02482",123003.2632,"11569","Wellesley","MA",42.300096,-71.30336
"429","02492",118210.8511,"20064","Needham","MA",42.278247,-71.23388
"430","02493",147946.0554,"11526","Weston","MA",42.358663,-71.28831
"431","02494",104492.1714,"8885","Needham","MA",42.29813,-71.23154
"432","02532",60257.3945,"11275","Buzzards Bay","MA",41.751841,-70.59764
"433","02534",60788,"865","Cataumet","MA",41.66566,-70.616
"434","02535",68906,"1182","Chilmark","MA",41.345578,-70.75145
"435","02536",61733.4514,"19684","East Falmouth","MA",41.578992,-70.5614
"436","02537",86642.7936,"5732","East Sandwich","MA",41.733837,-70.43754
"437","02538",54544.575,"3528","East Wareham","MA",41.782915,-70.64881
"438","02539",67625,"3771","Edgartown","MA",41.380479,-70.52453
"439","02540",58667.1847,"8794","Falmouth","MA",41.56105,-70.61968
"440","02542",39803,"1588","Buzzards Bay","MA",41.665605,-70.52456
"441","02543",82354.988,"845","Woods Hole","MA",41.526791,-70.66505
"442","02553",70197,"249","Monument Beach","MA",41.67336,-70.608047
"443","02554",61502.2346,"6889","Nantucket","MA",41.276758,-70.09089
"444","02556",67750,"3352","North Falmouth","MA",41.6403,-70.63036
"445","02557",59156,"3684","Oak Bluffs","MA",41.417376,-70.560032
"446","02558",51662,"1779","Onset","MA",41.746424,-70.65956
"447","02559",62761.0673,"3309","Pocasset","MA",41.694132,-70.61706
"448","02561",68597,"481","Sagamore","MA",41.770254,-70.533664
"449","02562",68960.0774,"2881","Sagamore Beach","MA",41.793263,-70.519584
"450","02563",84184.4808,"10346","Sandwich","MA",41.735645,-70.48866
"451","02564",81944,"388","Siasconset","MA",41.273949,-70.015545
"452","02568",516.2792,"31","Vineyard Haven","MA",41.451263,-70.60872
"453","02571",55499.9692,"10045","Wareham","MA",41.751554,-70.71059
"454","02575",68906,"2438","West Tisbury","MA",41.378807,-70.66376
"455","02576",62033.8098,"3213","West Wareham","MA",41.776042,-70.75783
"456","02584",81944,"4","Nantucket","MA",41.277794,-70.046019
"457","02601",44219.0393,"15104","Hyannis","MA",41.654741,-70.2895
"458","02630",71382.9568,"1873","Barnstable","MA",41.700327,-70.29568
"459","02631",58279.5566,"9796","Brewster","MA",41.746647,-70.07773
"460","02632",67464.0257,"11376","Centerville","MA",41.658718,-70.34658
"461","02633",65870.5644,"4282","Chatham","MA",41.686534,-69.97746
"462","02635",75166,"3412","Cotuit","MA",41.625037,-70.44317
"463","02637",71516,"277","Cummaquid","MA",41.701438,-70.277212
"464","02638",56769.7084,"3700","Dennis","MA",41.736684,-70.19183
"465","02639",47355.9327,"3363","Dennis Port","MA",41.661115,-70.13348
"466","02641",61013,"719","East Dennis","MA",41.734713,-70.20467
"467","02642",59536.0125,"5431","Eastham","MA",41.844087,-69.98921
"468","02643",62589,"45","East Orleans","MA",41.784308,-69.962034
"469","02644",82198,"3876","Forestdale","MA",41.683462,-70.51211
"470","02645",55137.0126,"9578","Harwich","MA",41.707332,-70.05679
"471","02646",52699.7591,"1947","Harwich Port","MA",41.669219,-70.07419
"472","02647",47353,"168","Hyannis Port","MA",41.63275,-70.30435
"473","02648",71212.1022,"7610","Marstons Mills","MA",41.667689,-70.4168
"474","02649",62992.6344,"12960","Mashpee","MA",41.613743,-70.48754
"475","02650",64477,"979","North Chatham","MA",41.702265,-69.96958
"476","02651",54464,"13","North Eastham","MA",41.824264,-69.98176
"477","02652",80425,"1288","North Truro","MA",42.02889,-70.07938
"478","02653",57061.8665,"6359","Orleans","MA",41.777647,-69.97312
"479","02655",72786.1714,"3956","Osterville","MA",41.632935,-70.38693
"480","02657",44646,"3430","Provincetown","MA",42.053355,-70.18947
"481","02659",67569,"1102","South Chatham","MA",41.678628,-70.02495
"482","02660",52611.1039,"6546","South Dennis","MA",41.712338,-70.16165
"483","02663",66109,"130","South Wellfleet","MA",41.800531,-70.076776
"484","02664",46673.3119,"9702","South Yarmouth","MA",41.670981,-70.19797
"485","02666",80425,"790","Truro","MA",41.992804,-70.05427
"486","02667",66117.7477,"2614","Wellfleet","MA",41.922412,-70.01484
"487","02668",71946.9786,"3274","West Barnstable","MA",41.70631,-70.37048
"488","02669",67569,"259","West Chatham","MA",41.673635,-69.99494
"489","02670",36555,"1630","West Dennis","MA",41.659749,-70.17089
"490","02671",55676.7091,"1061","West Harwich","MA",41.665589,-70.11152
"491","02672",51601.2201,"249","West Hyannisport","MA",41.636077,-70.31962
"492","02673",46414.1577,"8985","West Yarmouth","MA",41.656883,-70.23726
"493","02675",63556.9262,"6712","Yarmouth Port","MA",41.703205,-70.22395
"494","02702",91095,"3869","Assonet","MA",41.792192,-71.06446
"495","02703",67397.79,"41916","Attleboro","MA",41.928099,-71.31456
"496","02713",68906,"55","Cuttyhunk","MA",41.429673,-70.8954
"497","02715",83613.0284,"2591","Dighton","MA",41.811514,-71.13633
"498","02717",75792.9846,"4594","East Freetown","MA",41.765934,-70.95332
"499","02718",81142.0082,"6406","East Taunton","MA",41.876249,-71.01827
"500","02719",53936.2169,"16150","Fairhaven","MA",41.634152,-70.8814
"501","02720",47793.5697,"31309","Fall River","MA",41.716952,-71.13986
"502","02721",32105.7162,"26428","Fall River","MA",41.685452,-71.15425
"503","02723",30338.0856,"16231","Fall River","MA",41.691369,-71.13234
"504","02724",30652.3629,"17397","Fall River","MA",41.684152,-71.17436
"505","02725",65712,"2663","Somerset","MA",41.721652,-71.17482
"506","02726",68267.3825,"15530","Somerset","MA",41.754828,-71.14894
"507","02738",101006,"5118","Marion","MA",41.706599,-70.75086
"508","02739",74877,"6282","Mattapoisett","MA",41.654776,-70.80087
"509","02740",38237.6214,"43249","New Bedford","MA",41.634754,-70.93752
"510","02743",70836.3638,"10148","Acushnet","MA",41.697015,-70.91019
"511","02744",31127.8812,"11667","New Bedford","MA",41.610754,-70.91453
"512","02745",51951.1452,"23851","New Bedford","MA",41.692806,-70.93264
"513","02746",24098.7753,"14861","New Bedford","MA",41.659336,-70.93347
"514","02747",72292.0625,"19451","North Dartmouth","MA",41.637916,-70.99076
"515","02748",72885.2112,"11531","South Dartmouth","MA",41.59156,-70.9494
"516","02760",79273.9328,"25526","North Attleboro","MA",41.975495,-71.33086
"517","02762",73645,"7678","Plainville","MA",42.011848,-71.32392
"518","02763",76721.9755,"1782","Attleboro Falls","MA",41.967949,-71.31024
"519","02764",83621,"3623","North Dighton","MA",41.851557,-71.15125
"520","02766",77953.1018,"17869","Norton","MA",41.969185,-71.1854
"521","02767",76337.6716,"11839","Raynham","MA",41.934586,-71.04905
"522","02769",90530.2106,"10179","Rehoboth","MA",41.835067,-71.26115
"523","02770",95022,"4397","Rochester","MA",41.760783,-70.83848
"524","02771",73960.7741,"13507","Seekonk","MA",41.84345,-71.32343
"525","02777",70244.9108,"15945","Swansea","MA",41.741551,-71.21433
"526","02779",81125,"5748","Berkley","MA",41.825252,-71.07799
"527","02780",53795.9067,"49469","Taunton","MA",41.904888,-71.10288
"528","02790",68366.675,"14305","Westport","MA",41.602517,-71.08904
"529","02791",72105,"302","Westport Point","MA",41.519104,-71.085137
"530","02802",62982,"733","Albion","RI",41.954098,-71.462053
"531","02804",71104,"2574","Ashaway","RI",41.430068,-71.78101
"532","02806",105128.2382,"16818","Barrington","RI",41.746834,-71.32031
"533","02807",75417,"1009","Block Island","RI",41.171389,-71.58358
"534","02808",73725.0529,"2279","Bradford","RI",41.402009,-71.74785
"535","02809",65256.1752,"22438","Bristol","RI",41.6842,-71.26866
"536","02812",72819,"1216","Carolina","RI",41.46603,-71.66408
"537","02813",69956.0475,"7847","Charlestown","RI",41.385256,-71.66813
"538","02814",79170.6582,"7664","Chepachet","RI",41.896002,-71.70335
"539","02815",78476,"257","Clayville","RI",41.777861,-71.67009
"540","02816",68135.4697,"31625","Coventry","RI",41.69105,-71.57462
"541","02817",81419,"5095","West Greenwich","RI",41.625874,-71.67023
"542","02818",90429.8176,"18176","East Greenwich","RI",41.649733,-71.46815
"543","02822",98411.0096,"5697","Exeter","RI",41.563937,-71.60547
"544","02825",73268.4063,"4922","Foster","RI",41.785151,-71.72021
"545","02826",65948,"832","Glendale","RI",41.982417,-71.600848
"546","02827",79051.2672,"2149","Greene","RI",41.695419,-71.74472
"547","02828",78326.4133,"7396","Greenville","RI",41.870799,-71.5539
"548","02830",65422.5608,"5806","Harrisville","RI",41.976659,-71.64969
"549","02831",68687.3136,"3487","Hope","RI",41.73865,-71.57482
"550","02832",71453.4958,"4481","Hope Valley","RI",41.511414,-71.72737
"551","02833",71104,"708","Hopkinton","RI",41.470822,-71.77722
"552","02835",77813,"5617","Jamestown","RI",41.520312,-71.3718
"553","02836",72819,"98","Kenyon","RI",41.448844,-71.62145
"554","02837",94866,"3592","Little Compton","RI",41.518038,-71.16548
"555","02838",62982,"3712","Manville","RI",41.968698,-71.47503
"556","02839",65948,"1833","Mapleville","RI",41.948108,-71.64003
"557","02840",58814.8705,"25661","Newport","RI",41.488002,-71.31262
"558","02841",53958,"840","Newport","RI",41.498977,-71.299004
"559","02842",70800.5522,"17305","Middletown","RI",41.511739,-71.28658
"560","02852",76449.2147,"23107","North Kingstown","RI",41.589701,-71.454
"561","02857",74686.1495,"8462","North Scituate","RI",41.83902,-71.6257
"562","02858",65948,"545","Oakland","RI",41.96186,-71.64661
"563","02859",70127.1771,"6798","Pascoag","RI",41.964896,-71.72311
"564","02860",35153.8719,"46470","Pawtucket","RI",41.872099,-71.39007
"565","02861",53928.6246,"26624","Pawtucket","RI",41.881632,-71.35583
"566","02863",33666.3002,"18946","Central Falls","RI",41.889863,-71.3926
"567","02864",73449.851,"31834","Cumberland","RI",41.949099,-71.41181
"568","02865",75539.8702,"16435","Lincoln","RI",41.905666,-71.43023
"569","02871",59264.361,"12418","Portsmouth","RI",41.603929,-71.26099
"570","02872",71705,"88","Prudence Island","RI",41.707119,-71.286834
"571","02873",71104,"161","Rockville","RI",41.519922,-71.774023
"572","02874",90020.2914,"5081","Saunderstown","RI",41.515135,-71.45692
"573","02875",72819,"307","Shannock","RI",41.447642,-71.63877
"574","02876",80080.05,"80","Slatersville","RI",41.998398,-71.576307
"575","02878",62529.5219,"15257","Tiverton","RI",41.629413,-71.18724
"576","02879",70847.8919,"19172","Wakefield","RI",41.423601,-71.52322
"577","02881",47075.0342,"6387","Kingston","RI",41.481001,-71.52689
"578","02882",61144.1883,"14807","Narragansett","RI",41.432452,-71.46352
"579","02885",54317.2568,"11386","Warren","RI",41.726184,-71.27049
"580","02886",59954.2789,"30234","Warwick","RI",41.705478,-71.45119
"581","02888",58509.1192,"20650","Warwick","RI",41.74805,-71.40982
"582","02889",60121.8109,"29615","Warwick","RI",41.706814,-71.3911
"583","02891",61399.4023,"21338","Westerly","RI",41.354881,-71.80387
"584","02892",80221.5712,"4846","West Kingston","RI",41.50155,-71.58465
"585","02893",52341.7033,"29518","West Warwick","RI",41.70375,-71.51857
"586","02894",72539.455,"730","Wood River Junction","RI",41.444078,-71.69556
"587","02895",40457.0485,"43198","Woonsocket","RI",42.001731,-71.50722
"588","02896",79212.9673,"10549","North Smithfield","RI",41.988166,-71.55188
"589","02898",72767.7215,"1672","Wyoming","RI",41.51495,-71.68484
"590","02903",26262.0179,"9350","Providence","RI",41.8208,-71.41306
"591","02904",44102.2996,"28539","Providence","RI",41.859199,-71.43142
"592","02905",34502.6181,"20393","Providence","RI",41.7883,-71.40431
"593","02906",64563.3705,"29878","Providence","RI",41.83635,-71.39427
"594","02907",30215.7497,"27163","Providence","RI",41.79855,-71.42449
"595","02908",40372.5963,"38036","Providence","RI",41.839296,-71.43802
"596","02909",33876.5263,"40945","Providence","RI",41.8191,-71.44775
"597","02910",58286.9498,"20959","Cranston","RI",41.776867,-71.43672
"598","02911",48686.8933,"15508","North Providence","RI",41.853699,-71.47354
"599","02912",60938,"1016","Providence","RI",41.826737,-71.397699
"600","02914",46275.4936,"22316","East Providence","RI",41.8124,-71.36834
"601","02915",52780.0609,"18127","Riverside","RI",41.7695,-71.35564
"602","02916",59302.2941,"8220","Rumford","RI",41.84325,-71.35391
"603","02917",71030.0182,"13288","Smithfield","RI",41.894499,-71.51646
"604","02919",59407.8939,"28253","Johnston","RI",41.825132,-71.49468
"605","02920",54380.0926,"37423","Cranston","RI",41.7715,-71.46485
"606","02921",85747.8545,"10608","Cranston","RI",41.76435,-71.50972
"607","03031",115543.7715,"10879","Amherst","NH",42.854886,-71.6082
"608","03032",90082,"4674","Auburn","NH",43.000345,-71.35141
"609","03033",101722,"4185","Brookline","NH",42.742587,-71.66605
"610","03034",90985.8676,"3961","Candia","NH",43.048372,-71.3078
"611","03036",99970,"3785","Chester","NH",42.967823,-71.23453
"612","03037",85573,"3638","Deerfield","NH",43.141746,-71.2488
"613","03038",72374.1212,"33893","Derry","NH",42.886486,-71.30019
"614","03042",73405,"5479","Epping","NH",43.045076,-71.07095
"615","03043",67541.3356,"1500","Francestown","NH",42.976901,-71.81007
"616","03044",76929,"3491","Fremont","NH",42.986119,-71.12524
"617","03045",76696.0953,"12705","Goffstown","NH",43.037495,-71.57023
"618","03046",95682,"2226","Dunbarton","NH",43.102146,-71.602132
"619","03047",69136.034,"1686","Greenfield","NH",42.935709,-71.86645
"620","03048",63151.0264,"3333","Greenville","NH",42.747024,-71.77591
"621","03049",112885,"7013","Hollis","NH",42.739909,-71.58044
"622","03051",77995.9577,"22952","Hudson","NH",42.759821,-71.42079
"623","03052",100051,"7331","Litchfield","NH",42.85059,-71.45379
"624","03053",93464.5409,"23364","Londonderry","NH",42.880481,-71.38205
"625","03054",92954.4763,"25094","Merrimack","NH",42.858053,-71.51216
"626","03055",70617.3067,"13437","Milford","NH",42.831686,-71.66743
"627","03057",97233.6435,"2091","Mont Vernon","NH",42.899434,-71.68057
"628","03060",45861.1807,"29540","Nashua","NH",42.748888,-71.46492
"629","03062",83501.2202,"26234","Nashua","NH",42.724822,-71.49238
"630","03063",75893.6104,"16175","Nashua","NH",42.770738,-71.51047
"631","03064",68656.7988,"14652","Nashua","NH",42.774171,-71.47306
"632","03070",86118.3883,"4097","New Boston","NH",42.978267,-71.69414
"633","03071",72738.6272,"4294","New Ipswich","NH",42.753726,-71.86706
"634","03076",93085.4394,"10913","Pelham","NH",42.734182,-71.32359
"635","03077",61163.933,"9669","Raymond","NH",43.031491,-71.19598
"636","03079",68840.6196,"28011","Salem","NH",42.792456,-71.21316
"637","03082",80299,"1519","Lyndeborough","NH",42.902259,-71.78452
"638","03084",72806,"1270","Temple","NH",42.81949,-71.85063
"639","03086",68089.9866,"3775","Wilton","NH",42.830184,-71.78177
"640","03087",114204.3552,"10705","Windham","NH",42.805194,-71.29878
"641","03101",28275.4237,"2754","Manchester","NH",42.989984,-71.46376
"642","03102",50354.6582,"30331","Manchester","NH",42.990684,-71.4868
"643","03103",51018.107,"36749","Manchester","NH",42.967684,-71.44828
"644","03104",61016.565,"31954","Manchester","NH",43.006033,-71.44716
"645","03106",53663.374,"7285","Hooksett","NH",43.058785,-71.44412
"646","03109",67512.8293,"9484","Manchester","NH",42.972584,-71.41349
"647","03110",117683.6538,"18257","Bedford","NH",42.942551,-71.51993
"648","03215",49073,"256","Waterville Valley","NH",43.951304,-71.50336
"649","03216",64522,"1985","Andover","NH",43.444702,-71.78401
"650","03217",44153,"1924","Ashland","NH",43.705061,-71.62778
"651","03218",65727,"918","Barnstead","NH",43.338347,-71.29305
"652","03220",56585.4505,"6777","Belmont","NH",43.459555,-71.47352
"653","03221",67313.8417,"1796","Bradford","NH",43.256053,-71.95405
"654","03222",47953.5669,"5020","Bristol","NH",43.615799,-71.75006
"655","03223",44546.1584,"2831","Campton","NH",43.887682,-71.65161
"656","03224",78500,"1947","Canterbury","NH",43.346137,-71.54434
"657","03225",65803.9392,"2991","Center Barnstead","NH",43.354005,-71.22819
"658","03226",1341.3833,"30","Center Harbor","NH",43.721094,-71.49652
"659","03227",51866,"963","Center Sandwich","NH",43.802936,-71.45126
"660","03229",86083,"5387","Contoocook","NH",43.204192,-71.70711
"661","03230",62943,"1138","Danbury","NH",43.506405,-71.87281
"662","03231",64522,"117","East Andover","NH",43.466172,-71.736518
"663","03233",66146,"154","Elkins","NH",43.423484,-71.93648
"664","03234",71685.562,"4026","Epsom","NH",43.228594,-71.3611
"665","03235",49138.4639,"8470","Franklin","NH",43.444456,-71.66034
"666","03237",64219,"1878","Gilmanton","NH",43.42975,-71.37517
"667","03238",44050,"61","Glencliff","NH",43.967542,-71.840883
